timestamp,time_took,temp,compass,acc_z,acc_y,acc_x
1602918930903,199,27,251,-664,816,84
1602918931070,167,27,247,-668,832,92
1602918931223,153,27,252,-676,836,84
1602918931394,171,27,251,-668,832,92
1602918931546,152,27,251,-680,832,88
1602918931699,153,27,254,-664,832,88
1602918931866,167,27,247,-676,832,88
1602918932098,232,27,245,-672,832,96
1602918932310,212,27,248,-668,832,92
1602918932509,199,27,251,-676,828,92
1602918932680,171,27,250,-672,832,92
1602918932846,166,27,256,-660,832,84
1602918933002,156,27,250,-672,828,92
1602918933167,165,27,247,-676,832,80
1602918933319,152,27,256,-672,828,92
1602918933473,154,27,254,-672,828,80
1602918933627,154,27,250,-676,828,96
1602918933854,227,27,249,-676,836,92
1602918934039,185,27,254,-672,836,92
1602918934209,170,27,253,-668,832,88
1602918934361,152,27,248,-668,832,92
1602918934515,154,27,243,-668,828,84
1602918934667,152,27,251,-672,836,88
1602918934820,153,27,257,-680,828,92
1602918934976,156,27,258,-672,832,88
1602918935130,154,27,254,-668,832,92
1602918935283,153,27,252,-668,824,84
1602918935451,168,27,255,-672,828,88
1602918935605,154,27,253,-676,824,92
1602918935761,156,27,257,-676,836,96
1602918935912,151,27,254,-676,828,88
1602918936065,153,27,252,-672,836,92
1602918936218,153,27,254,-676,836,88
1602918936371,153,27,247,-672,820,88
1602918936527,156,27,248,-664,828,92
1602918936693,166,27,250,-672,832,92
1602918936845,152,27,255,-672,832,92
1602918936998,153,27,244,-676,828,96
1602918937152,154,27,252,-696,836,92
1602918937306,154,27,256,-672,832,96
1602918937459,153,27,247,-668,832,84
1602918937610,151,27,251,-672,824,84
1602918937764,154,27,249,-676,828,92
1602918937917,153,27,257,-676,832,88
1602918938072,155,27,250,-672,840,92
1602918938225,153,27,254,-672,832,92
1602918938379,154,27,258,-684,828,92
1602918938545,166,27,244,-668,824,88
1602918938698,153,27,251,-672,844,96
1602918938853,155,27,258,-672,828,100
1602918939006,153,27,255,-672,828,96
1602918939160,154,27,249,-684,828,96
1602918939313,153,27,254,-672,832,92
1602918939467,154,27,244,-680,832,92
1602918939618,151,27,251,-676,828,92
1602918939771,153,27,257,-680,832,92
1602918939926,155,27,250,-672,832,88
1602918940079,153,27,251,-676,828,92
1602918940233,154,27,256,-672,832,92
1602918940384,151,27,252,-676,828,88
1602918940539,155,27,250,-676,832,88
1602918940707,168,27,248,-680,824,96
1602918940861,154,27,254,-676,836,92
1602918941014,153,27,256,-668,820,88
1602918941167,153,27,251,-668,832,96
1602918941322,155,27,257,-676,828,88
1602918941474,152,27,251,-676,828,96
1602918941644,170,27,247,-672,832,96
1602918941796,152,27,260,-672,828,92
1602918941949,153,27,251,-676,832,88
1602918942100,151,27,247,-676,832,92
1602918942255,155,27,255,-676,828,100
1602918942409,154,27,256,-676,832,92
1602918942560,151,27,254,-676,824,92
1602918942713,153,27,254,-672,824,92
1602918942867,154,27,254,-672,828,96
1602918943021,154,27,261,-680,828,92
1602918943176,155,27,260,-680,824,96
1602918943328,152,27,255,-676,832,92
1602918943480,152,27,255,-672,828,100
1602918943635,155,27,251,-672,828,92
1602918943788,153,27,257,-672,824,92
1602918943941,153,27,248,-672,832,92
1602918944093,152,27,247,-672,828,92
1602918944248,155,27,250,-676,824,108
1602918944400,152,27,250,-680,824,96
1602918944553,153,27,258,-680,824,104
1602918944709,156,27,255,-676,832,104
1602918944862,153,27,248,-676,828,100
1602918945016,154,27,249,-676,832,104
1602918945170,154,27,252,-668,832,104
1602918945322,152,27,252,-668,820,104
1602918945593,271,27,249,-672,832,96
1602918945748,155,27,256,-672,824,104
1602918945903,155,27,260,-676,832,104
1602918946056,153,27,252,-676,828,104
1602918946224,168,26,256,-676,828,96
1602918946378,154,26,261,-676,828,100
1602918946529,151,26,258,-672,828,96
1602918946729,200,26,259,-688,840,108
1602918946959,230,26,257,-676,824,100
1602918947155,196,26,255,-672,832,104
1602918947309,154,26,258,-676,828,108
1602918947463,154,26,262,-676,828,96
1602918947632,169,26,253,-668,832,104
1602918947876,244,26,261,-672,824,92
1602918948058,182,26,251,-672,824,104
1602918948228,170,26,258,-676,832,100
1602918948381,153,26,260,-676,828,100
1602918948567,186,26,255,-672,828,104
1602918948793,226,26,252,-672,828,100
1602918948975,182,26,255,-672,824,96
1602918949130,155,26,254,-668,828,100
1602918949284,154,26,262,-672,824,108
1602918949436,152,26,265,-680,828,104
1602918949590,154,26,259,-672,824,104
1602918949744,154,26,256,-672,820,96
1602918949972,228,26,260,-676,840,100
1602918950157,185,26,257,-668,824,96
1602918950309,152,26,261,-672,836,96
1602918950461,152,26,254,-668,824,104
1602918950616,155,26,256,-672,820,96
1602918950770,154,26,261,-676,824,100
1602918950924,154,26,258,-692,820,100
1602918951076,152,26,259,-672,828,104
1602918951229,153,26,267,-680,828,96
1602918951381,152,26,262,-676,820,104
1602918951536,155,26,264,-680,836,104
1602918951689,153,26,265,-672,824,96
1602918951843,154,26,268,-668,828,100
1602918951996,153,26,258,-672,824,104
1602918952164,168,26,260,-672,828,104
1602918952316,152,26,266,-680,816,100
1602918952469,153,26,264,-676,824,100
1602918952624,155,26,259,-676,832,100
1602918952777,153,26,259,-680,828,116
1602918952930,153,26,258,-680,816,116
1602918953082,152,26,255,-684,812,112
1602918953235,153,26,260,-680,824,116
1602918953390,155,26,255,-680,816,112
1602918953543,153,26,262,-680,824,116
1602918953697,154,26,258,-680,828,116
1602918953850,153,26,258,-680,828,120
1602918954002,152,26,253,-676,824,112
1602918954157,155,26,256,-676,820,116
1602918954310,153,26,255,-680,824,116
1602918954464,154,26,259,-680,820,120
1602918954633,169,26,256,-684,816,116
1602918954786,153,26,249,-676,824,112
1602918954938,152,26,259,-676,828,112
1602918955092,154,26,256,-684,820,112
1602918955246,154,26,252,-668,820,116
1602918955416,170,26,252,-680,824,116
1602918955573,157,26,262,-684,816,124
1602918955726,153,26,257,-680,820,120
1602918955880,154,26,261,-684,816,112
1602918956032,152,26,253,-672,816,124
1602918956187,155,26,263,-676,828,116
1602918956343,156,26,254,-680,828,116
1602918956508,165,26,252,-684,820,116
1602918956665,157,26,257,-668,828,120
1602918956826,161,26,257,-684,824,116
1602918956979,153,26,262,-676,828,112
1602918957132,153,26,262,-680,828,108
1602918957284,152,26,261,-676,828,112
1602918957439,155,26,261,-680,824,112
1602918957591,152,26,266,-676,816,116
1602918957745,154,26,256,-680,816,104
1602918957897,152,26,260,-676,820,108
1602918958054,157,26,256,-680,828,116
1602918958205,151,26,263,-680,816,116
1602918958358,153,26,263,-672,820,116
1602918958512,154,26,265,-680,832,120
1602918958663,151,26,256,-680,824,112
1602918958819,156,26,258,-676,828,116
1602918958986,167,26,256,-676,824,116
1602918959141,155,26,262,-684,828,120
1602918959308,167,26,264,-680,820,116
1602918959462,154,26,261,-676,824,108
1602918959613,151,26,263,-668,820,116
1602918959766,153,26,260,-684,828,108
1602918959921,155,26,258,-684,824,116
1602918960074,153,26,259,-680,824,112
1602918960243,169,26,257,-676,824,112
1602918960396,153,26,262,-668,820,116
1602918960550,154,25,252,-684,820,116
1602918960703,153,25,252,-680,824,112
1602918960855,152,25,259,-680,824,112
1602918961010,155,25,262,-664,828,116
1602918961161,151,25,256,-680,828,116
1602918961317,156,25,262,-688,832,112
1602918961468,151,25,252,-676,824,112
1602918961750,282,25,251,-684,816,112
1602918961910,160,25,261,-684,828,116
1602918962065,155,25,261,-676,828,112
1602918962233,168,25,260,-680,824,120
1602918962387,154,25,258,-680,816,112
1602918962543,156,25,258,-680,824,112
1602918962769,226,25,259,-676,824,112
1602918962984,215,25,257,-680,816,116
1602918963166,182,25,256,-668,832,120
1602918963333,167,25,256,-680,828,112
1602918963489,156,25,256,-676,828,116
1602918963657,168,25,263,-680,820,120
1602918963816,159,25,259,-676,820,112
1602918963984,168,25,259,-688,820,124
1602918964201,217,25,260,-676,828,116
1602918964430,229,25,258,-676,820,120
1602918964644,214,25,264,-684,828,120
1602918964860,216,25,253,-680,824,120
1602918965011,151,25,253,-676,816,120
1602918965166,155,25,258,-676,824,116
1602918965336,170,25,254,-676,824,116
1602918965506,170,25,264,-676,828,116
1602918965678,172,25,263,-680,828,116
1602918965849,171,25,257,-680,828,116
1602918966095,246,25,262,-680,820,112
1602918966297,202,25,256,-684,832,116
1602918966448,151,25,261,-672,824,116
1602918966600,152,25,258,-684,828,116
1602918966752,152,25,261,-680,824,120
1602918966921,169,25,262,-684,824,120
1602918967075,154,25,268,-676,832,112
1602918967228,153,25,254,-680,824,120
1602918967382,154,25,265,-672,828,116
1602918967535,153,25,265,-684,824,116
1602918967703,168,25,256,-672,828,116
1602918967858,155,25,263,-692,828,116
1602918968010,152,25,259,-676,824,120
1602918968179,169,25,261,-680,828,112
1602918968331,152,25,263,-684,820,116
1602918968485,154,25,265,-676,828,112
1602918968638,153,25,259,-672,828,116
1602918968791,153,25,269,-676,828,116
1602918968944,153,25,266,-680,824,120
1602918969097,153,25,260,-680,824,120
1602918969317,220,25,265,-676,820,112
1602918969474,157,25,257,-684,828,120
1602918969629,155,25,253,-676,832,112
1602918969782,153,25,263,-684,824,116
1602918969936,154,25,266,-680,824,116
1602918970087,151,25,263,-684,824,116
1602918970259,172,25,257,-688,828,116
1602918970429,170,25,256,-680,820,112
1602918970600,171,25,264,-676,824,124
1602918970761,161,25,262,-676,828,116
1602918970911,150,25,268,-676,820,116
1602918971065,154,25,257,-680,824,120
1602918971232,167,25,260,-684,828,120
1602918971406,174,25,260,-676,828,108
1602918971566,160,25,255,-684,828,112
1602918971734,168,25,272,-680,820,116
1602918971908,174,25,260,-684,824,116
1602918972078,170,25,265,-672,828,124
1602918972247,169,25,272,-684,820,116
1602918972413,166,25,258,-680,824,116
1602918972566,153,25,265,-688,832,116
1602918972720,154,25,264,-676,820,120
1602918972871,151,25,269,-684,820,116
1602918973040,169,25,266,-680,820,116
1602918973209,169,25,269,-676,824,120
1602918973373,164,25,268,-676,824,108
1602918973539,166,25,264,-680,816,124
1602918973708,169,25,272,-680,828,120
1602918973865,157,25,262,-688,828,116
1602918974035,170,25,267,-684,832,112
1602918974223,188,25,273,-700,780,152
1602918974393,170,25,267,-660,828,112
1602918974565,172,25,279,-672,828,120
1602918974727,162,25,266,-676,832,132
1602918974879,152,25,278,-676,824,128
1602918975034,155,24,266,-672,820,128
1602918975204,170,24,267,-680,824,128
1602918975373,169,24,258,-676,820,136
1602918975597,224,24,266,-672,824,128
1602918975767,170,24,261,-672,824,124
1602918975939,172,24,272,-684,820,128
1602918976042,103,24,265,-676,832,128
1602918976215,173,24,272,-680,820,128
1602918976383,168,24,263,-684,824,140
1602918976541,158,24,265,-680,824,128
1602918976704,163,24,260,-668,828,132
1602918976859,155,24,274,-672,824,136
1602918977024,165,24,262,-672,832,128
1602918977172,148,24,270,-684,820,128
1602918977325,153,24,269,-684,824,128
1602918977478,153,24,276,-680,824,132
1602918977632,154,24,275,-680,824,132
1602918977785,153,24,278,-672,824,132
1602918977953,168,24,266,-672,824,120
1602918978107,154,24,267,-672,824,124
1602918978258,151,24,278,-680,824,132
1602918978550,292,24,288,-680,832,128
1602918978703,153,24,276,-672,824,132
1602918978855,152,24,268,-676,820,128
1602918979012,157,24,262,-684,820,120
1602918979163,151,24,276,-680,820,128
1602918979316,153,24,266,-676,816,124
1602918979515,199,24,271,-672,820,124
1602918979744,229,24,272,-680,824,124
1602918979941,197,24,267,-668,824,128
1602918980111,170,24,277,-684,820,128
1602918980265,154,24,277,-680,824,128
1602918980433,168,24,269,-676,820,116
1602918980586,153,24,281,-668,816,116
1602918980753,167,24,269,-684,828,128
1602918980857,104,24,277,-676,824,128
1602918981085,228,24,269,-676,824,124
1602918981270,185,24,277,-680,816,132
1602918981402,132,24,267,-676,828,128
1602918981555,153,24,275,-676,824,124
1602918981710,155,24,278,-680,824,124
1602918981862,152,24,275,-684,828,120
1602918982017,155,24,273,-684,820,116
1602918982168,151,24,268,-680,824,124
1602918982323,155,24,277,-672,820,124
1602918982475,152,24,278,-676,820,120
1602918982721,246,24,269,-680,828,124
1602918982905,184,24,267,-680,824,120
1602918983058,153,24,279,-672,828,132
1602918983209,151,24,266,-676,816,124
1602918983365,156,24,270,-676,816,120
1602918983518,153,24,272,-676,824,128
1602918983670,152,24,275,-676,828,132
1602918983825,155,24,270,-680,824,120
1602918983978,153,24,273,-676,824,132
1602918984132,154,24,271,-680,828,124
1602918984285,153,24,266,-688,828,116
1602918984437,152,24,285,-680,824,128
1602918984595,158,24,269,-684,820,120
1602918984744,149,24,283,-676,828,116
1602918984897,153,24,274,-680,832,128
1602918985052,155,24,280,-688,824,124
1602918985205,153,24,273,-684,824,120
1602918985359,154,24,284,-688,832,116
1602918985512,153,24,272,-684,824,128
1602918985663,151,24,278,-672,820,128
1602918985819,156,24,271,-680,820,124
1602918985973,154,24,276,-680,828,124
1602918986139,166,24,275,-684,820,128
1602918986294,155,24,276,-680,820,132
1602918986447,153,24,269,-676,820,132
1602918986600,153,24,270,-676,816,124
1602918986769,169,24,279,-680,812,132
1602918986937,168,24,275,-676,820,132
1602918987091,154,24,283,-684,820,136
1602918987242,151,24,273,-672,824,132
1602918987395,153,24,259,-580,908,124
1602918987554,159,24,277,-684,844,124
1602918987719,165,24,277,-648,772,116
1602918987876,157,24,296,-856,952,16
1602918988041,165,24,288,-756,856,404
1602918988208,167,24,261,-712,860,248
1602918988363,155,24,117,-832,608,72
1602918988516,153,24,137,-512,512,44
1602918988750,234,24,358,-772,148,428
1602918988903,153,24,351,-800,120,308
1602918989056,153,24,280,-788,196,476
1602918989210,154,24,312,-1076,-80,676
1602918989363,153,24,315,-808,-32,472
1602918989516,153,24,2,-1236,16,96
1602918989668,152,24,293,-980,132,420
1602918989823,155,24,257,-752,224,316
1602918989991,168,24,60,-1060,264,244
1602918990143,152,24,321,-992,272,416
1602918990297,154,24,3,-984,184,304
1602918990451,154,24,354,-988,192,364
1602918990604,153,24,12,-948,164,336
1602918990760,156,24,344,-936,196,380
1602918990924,164,24,350,-936,152,368
1602918991081,157,24,353,-972,136,384
1602918991247,166,24,341,-972,32,344
1602918991403,156,24,331,-1004,144,280
1602918991567,164,24,299,-1124,192,460
1602918991724,157,24,290,-1180,260,224
1602918991890,166,24,281,-908,356,-8
1602918992044,154,24,279,-1248,560,-100
1602918992195,151,24,283,-700,312,8
1602918992350,155,24,38,-468,268,68
1602918992508,158,24,132,-932,76,68
1602918992663,155,24,59,-980,316,28
1602918992816,153,24,56,-992,292,8
1602918992970,154,24,63,-992,288,16
1602918993123,153,24,70,-996,300,24
1602918993276,153,24,73,-996,288,16
1602918993429,153,24,60,-1004,292,16
1602918993583,154,24,66,-1000,292,16
1602918993685,102,24,78,-1004,288,12
1602918993840,155,24,68,-1000,288,16
1602918993991,151,24,72,-988,284,16
1602918994210,219,24,72,-996,284,12
1602918994368,158,24,69,-1000,292,12
