timestamp,time_took,temp,compass,acc_z,acc_y,acc_x
1603002953584,71,28,20,-1016,196,16
1603002953651,67,28,21,-1024,192,12
1603002953723,72,28,20,-1020,200,12
1603002953906,183,28,20,-1016,200,8
1603002953975,69,28,20,-1012,208,12
1603002954042,67,28,20,-1028,204,16
1603002954114,72,28,20,-1020,200,12
1603002954180,66,28,20,-1020,196,16
1603002954353,173,28,19,-1020,184,16
1603002954416,63,28,21,-1024,200,12
1603002954488,72,28,21,-1020,200,12
1603002954553,65,28,21,-1024,208,12
1603002954619,66,28,20,-1024,204,16
1603002954830,211,28,20,-1024,204,12
1603002954897,67,28,20,-1016,208,12
1603002954964,67,28,21,-1016,208,12
1603002955033,69,28,21,-1020,200,8
1603002955101,68,28,21,-1028,204,12
1603002955277,176,28,21,-1012,204,12
1603002955343,66,28,20,-1020,208,16
1603002955413,70,28,20,-1020,208,8
1603002955481,68,28,20,-1020,212,16
1603002955555,74,28,21,-1020,200,8
1603002955720,165,28,22,-1024,204,12
1603002955788,68,28,21,-1016,208,12
1603002955855,67,28,21,-1028,200,8
1603002955926,71,28,20,-1020,200,8
1603002955991,65,28,20,-1020,196,4
1603002956175,184,28,20,-1016,212,8
1603002956240,65,28,20,-1012,208,4
1603002956311,71,28,20,-1016,200,12
1603002956377,66,28,20,-1012,204,16
1603002956443,66,28,20,-1020,200,8
1603002956771,328,28,20,-1012,208,12
1603002956842,71,28,19,-1016,200,12
1603002956909,67,28,20,-1020,200,4
1603002956979,70,28,20,-1024,204,8
1603002957046,67,28,20,-1016,200,8
1603002957244,198,28,20,-1024,200,4
1603002957306,62,28,21,-1020,204,8
1603002957378,72,28,21,-1012,204,8
1603002957443,65,28,21,-1024,208,16
1603002957510,67,28,19,-1028,200,16
1603002957681,171,28,18,-1028,196,16
1603002957751,70,28,19,-1020,200,12
1603002957818,67,28,21,-1020,200,12
1603002957890,72,28,20,-1020,200,8
1603002957956,66,28,20,-1024,200,8
